IDCIDADE,NOME,UF
1023,Nova Russas,CE
1024,Novo Oriente,CE
1025,Ocara,CE
1026,Or?s,CE
1027,Pacajus,CE
1028,Pacatuba,CE
1029,Pacoti,CE
1030,Pacuj?,CE
1031,Palhano,CE
1032,Palm?cia,CE
1033,Paracuru,CE
1034,Paraipaba,CE
1035,Parambu,CE
1036,Paramoti,CE
1037,Pedra Branca,CE
1038,Penaforte,CE
1039,Pentecoste,CE
1040,Pereiro,CE
1041,Pindoretama,CE
1042,Piquet Carneiro,CE
1043,Pires Ferreira,CE
1044,Poranga,CE
1045,Porteiras,CE
1046,Potengi,CE
1047,Potiretama,CE
1048,Quiterian?polis,CE
1049,Quixad?,CE
1050,Quixel?,CE
1051,Quixeramobim,CE
1052,Quixer?,CE
1053,Reden??o,CE
1054,Reriutaba,CE
1055,Russas,CE
1056,Saboeiro,CE
1057,Salitre,CE
1058,Santana do Acara?,CE
1059,Santana do Cariri,CE
1060,Santa Quit?ria,CE
1061,S?o Benedito,CE
1062,S?o Gon?alo do Amarante,CE
1063,S?o Jo?o do Jaguaribe,CE
1064,S?o Lu?s do Curu,CE
1065,Senador Pompeu,CE
1066,Senador S?,CE
1067,Sobral,CE
1068,Solon?pole,CE
1069,Tabuleiro do Norte,CE
1070,Tamboril,CE
1071,Tarrafas,CE
1072,Tau?,CE
1073,Teju?uoca,CE
1074,Tiangu?,CE
1075,Trairi,CE
1076,Tururu,CE
1077,Ubajara,CE
1078,Umari,CE
1079,Umirim,CE
1080,Uruburetama,CE
1081,Uruoca,CE
1082,Varjota,CE
1083,V?rzea Alegre,CE
1084,Vi?osa do Cear?,CE
1085,Acari,RN
1086,A?u,RN
1087,Afonso Bezerra,RN
1088,?gua Nova,RN
1089,Alexandria,RN
1090,Almino Afonso,RN
1091,Alto do Rodrigues,RN
1092,Angicos,RN
1093,Ant?nio Martins,RN
1094,Apodi,RN
1095,Areia Branca,RN
1096,Ar?s,RN
1097,Augusto Severo,RN
1098,Ba?a Formosa,RN
1099,Bara?na,RN
1100,Barcelona,RN
1101,Bento Fernandes,RN
1102,Bod?,RN
1103,Bom Jesus,RN
1104,Brejinho,RN
1105,Cai?ara do Norte,RN
1106,Cai?ara do Rio do Vento,RN
1107,Caic?,RN
1108,Campo Redondo,RN
1109,Canguaretama,RN
1110,Cara?bas,RN
1111,Carna?ba dos Dantas,RN
1112,Carnaubais,RN
1113,Cear?-Mirim,RN
1114,Cerro Cor?,RN
1115,Coronel Ezequiel,RN
1116,Coronel Jo?o Pessoa,RN
1117,Cruzeta,RN
1118,Currais Novos,RN
1119,Doutor Severiano,RN
1120,Parnamirim,RN
1121,Encanto,RN
1122,Equador,RN
1123,Esp?rito Santo,RN
1124,Extremoz,RN
1125,Felipe Guerra,RN
1126,Fernando Pedroza,RN
1127,Flor?nia,RN
1128,Francisco Dantas,RN
1129,Frutuoso Gomes,RN
1130,Galinhos,RN
1131,Goianinha,RN
1132,Governador Dix-Sept Rosado,RN
1133,Grossos,RN
1134,Guamar?,RN
1135,Ielmo Marinho,RN
1136,Ipangua?u,RN
1137,Ipueira,RN
1138,Itaj?,RN
1139,Ita?,RN
1140,Ja?an?,RN
1141,Janda?ra,RN
1142,Jandu?s,RN
1143,Janu?rio Cicco,RN
1144,Japi,RN
1145,Jardim de Angicos,RN
1146,Jardim de Piranhas,RN
1147,Jardim do Serid?,RN
1148,Jo?o C?mara,RN
1149,Jo?o Dias,RN
1150,Jos? da Penha,RN
1151,Jucurutu,RN
1152,Jundi?,RN
1153,Lagoa d Anta,RN
1154,Lagoa de Pedras,RN
1155,Lagoa de Velhos,RN
1156,Lagoa Nova,RN
1157,Lagoa Salgada,RN
1158,Lajes,RN
1159,Lajes Pintadas,RN
1160,Lucr?cia,RN
1161,Lu?s Gomes,RN
1162,Maca?ba,RN
1163,Macau,RN
1164,Major Sales,RN
1165,Marcelino Vieira,RN
1166,Martins,RN
1167,Maxaranguape,RN
1168,Messias Targino,RN
1169,Montanhas,RN
1170,Monte Alegre,RN
1171,Monte das Gameleiras,RN
1172,Mossor?,RN
1173,Natal,RN
1174,N?sia Floresta,RN
1175,Nova Cruz,RN
1176,Olho-d ?gua do Borges,RN
1177,Ouro Branco,RN
1178,Paran?,RN
1179,Para?,RN
1180,Parazinho,RN
1181,Parelhas,RN
1182,Rio do Fogo,RN
1183,Passa e Fica,RN
1184,Passagem,RN
1185,Patu,RN
1186,Santa Maria,RN
1187,Pau dos Ferros,RN
1188,Pedra Grande,RN
1189,Pedra Preta,RN
1190,Pedro Avelino,RN
1191,Pedro Velho,RN
1192,Pend?ncias,RN
1193,Pil?es,RN
1194,Po?o Branco,RN
1195,Portalegre,RN
1196,Porto do Mangue,RN
1197,Presidente Juscelino,RN
1198,Pureza,RN
1199,Rafael Fernandes,RN
1200,Rafael Godeiro,RN
1201,Riacho da Cruz,RN
1202,Riacho de Santana,RN
1203,Riachuelo,RN
1204,Rodolfo Fernandes,RN
1205,Tibau,RN
1206,Ruy Barbosa,RN
1207,Santa Cruz,RN
1208,Santana do Matos,RN
1209,Santana do Serid?,RN
1210,Santo Ant?nio,RN
1211,S?o Bento do Norte,RN
1212,S?o Bento do Trair?,RN
1213,S?o Fernando,RN
1214,S?o Francisco do Oeste,RN
1215,S?o Gon?alo do Amarante,RN
1216,S?o Jo?o do Sabugi,RN
1217,S?o Jos? de Mipibu,RN
1218,S?o Jos? do Campestre,RN
1219,S?o Jos? do Serid?,RN
1220,S?o Miguel,RN
1221,S?o Miguel do Gostoso,RN
1222,S?o Paulo do Potengi,RN
1223,S?o Pedro,RN
1224,S?o Rafael,RN
1225,S?o Tom?,RN
1226,S?o Vicente,RN
1227,Senador El?i de Souza,RN
1228,Senador Georgino Avelino,RN
1229,Serra de S?o Bento,RN
1230,Serra do Mel,RN
1231,Serra Negra do Norte,RN
1232,Serrinha,RN
1233,Serrinha dos Pintos,RN
1234,Severiano Melo,RN
1235,S?tio Novo,RN
1236,Taboleiro Grande,RN
1237,Taipu,RN
1238,Tangar?,RN
1239,Tenente Ananias,RN
1240,Tenente Laurentino Cruz,RN
1241,Tibau do Sul,RN
1242,Timba?ba dos Batistas,RN
1243,Touros,RN
1244,Triunfo Potiguar,RN
1245,Umarizal,RN
1246,Upanema,RN
1247,V?rzea,RN
1248,Venha-Ver,RN
1249,Vera Cruz,RN
1250,Vi?osa,RN
1251,Vila Flor,RN
1252,?gua Branca,PB
1253,Aguiar,PB
1254,Alagoa Grande,PB
1255,Alagoa Nova,PB
1256,Alagoinha,PB
1257,Alcantil,PB
1258,Algod?o de Janda?ra,PB
1259,Alhandra,PB
1260,S?o Jo?o do Rio do Peixe,PB
1261,Amparo,PB
1262,Aparecida,PB
1263,Ara?agi,PB
1264,Arara,PB
1265,Araruna,PB
1266,Areia,PB
1267,Areia de Bara?nas,PB
1268,Areial,PB
1269,Aroeiras,PB
1270,Assun??o,PB
1271,Ba?a da Trai??o,PB
1272,Bananeiras,PB
1273,Bara?na,PB
1274,Barra de Santana,PB
1275,Barra de Santa Rosa,PB
1276,Barra de S?o Miguel,PB
1277,Bayeux,PB
1278,Bel?m,PB
1279,Bel?m do Brejo do Cruz,PB
1280,Bernardino Batista,PB
1281,Boa Ventura,PB
1282,Boa Vista,PB
1283,Bom Jesus,PB
1284,Bom Sucesso,PB
1285,Bonito de Santa F?,PB
1286,Boqueir?o,PB
1287,Igaracy,PB
1288,Borborema,PB
1289,Brejo do Cruz,PB
1290,Brejo dos Santos,PB
1291,Caapor?,PB
1292,Cabaceiras,PB
1293,Cabedelo,PB
1294,Cachoeira dos ?ndios,PB
1295,Cacimba de Areia,PB
1296,Cacimba de Dentro,PB
1297,Cacimbas,PB
1298,Cai?ara,PB
1299,Cajazeiras,PB
1300,Cajazeirinhas,PB
1301,Caldas Brand?o,PB
1302,Camala?,PB
1303,Campina Grande,PB
1304,Capim,PB
1305,Cara?bas,PB
1306,Carrapateira,PB
1307,Casserengue,PB
1308,Catingueira,PB
1309,Catol? do Rocha,PB
1310,Caturit?,PB
1311,Concei??o,PB
1312,Condado,PB
1313,Conde,PB
1314,Congo,PB
1315,Coremas,PB
1316,Coxixola,PB
1317,Cruz do Esp?rito Santo,PB
1318,Cubati,PB
1319,Cuit?,PB
1320,Cuitegi,PB
1321,Cuit? de Mamanguape,PB
1322,Curral de Cima,PB
1323,Curral Velho,PB
1324,Dami?o,PB
1325,Desterro,PB
1326,Vista Serrana,PB
1327,Diamante,PB
1328,Dona In?s,PB
1329,Duas Estradas,PB
1330,Emas,PB
1331,Esperan?a,PB
1332,Fagundes,PB
1333,Frei Martinho,PB
1334,Gado Bravo,PB
1335,Guarabira,PB
1336,Gurinh?m,PB
1337,Gurj?o,PB
1338,Ibiara,PB
1339,Imaculada,PB
1340,Ing?,PB
1341,Itabaiana,PB
1342,Itaporanga,PB
1343,Itapororoca,PB
1344,Itatuba,PB
1345,Jacara?,PB
1346,Jeric?,PB
1347,Jo?o Pessoa,PB
1348,Juarez T?vora,PB
1349,Juazeirinho,PB
1350,Junco do Serid?,PB
1351,Juripiranga,PB
1352,Juru,PB
1353,Lagoa,PB
1354,Lagoa de Dentro,PB
1355,Lagoa Seca,PB
1356,Lastro,PB
1357,Livramento,PB
1358,Logradouro,PB
1359,Lucena,PB
1360,M?e d ?gua,PB
1361,Malta,PB
1362,Mamanguape,PB
1363,Mana?ra,PB
1364,Marca??o,PB
1365,Mari,PB
1366,Mariz?polis,PB
1367,Massaranduba,PB
1368,Mataraca,PB
1369,Matinhas,PB
1370,Mato Grosso,PB
1371,Matur?ia,PB
1372,Mogeiro,PB
1373,Montadas,PB
1374,Monte Horebe,PB
1375,Monteiro,PB
1376,Mulungu,PB
1377,Natuba,PB
1378,Nazarezinho,PB
1379,Nova Floresta,PB
1380,Nova Olinda,PB
1381,Nova Palmeira,PB
1382,Olho d ?gua,PB
1383,Olivedos,PB
1384,Ouro Velho,PB
1385,Parari,PB
1386,Passagem,PB
1387,Patos,PB
1388,Paulista,PB
1389,Pedra Branca,PB
1390,Pedra Lavrada,PB
1391,Pedras de Fogo,PB
1392,Pianc?,PB
1393,Picu?,PB
1394,Pilar,PB
1395,Pil?es,PB
1396,Pil?ezinhos,PB
1397,Pirpirituba,PB
1398,Pitimbu,PB
1399,Pocinhos,PB
1400,Po?o Dantas,PB
1401,Po?o de Jos? de Moura,PB
1402,Pombal,PB
1403,Prata,PB
1404,Princesa Isabel,PB
1405,Puxinan?,PB
1406,Queimadas,PB
1407,Quixab?,PB
1408,Rem?gio,PB
1409,Pedro R?gis,PB
1410,Riach?o,PB
1411,Riach?o do Bacamarte,PB
1412,Riach?o do Po?o,PB
1413,Riacho de Santo Ant?nio,PB
1414,Riacho dos Cavalos,PB
1415,Rio Tinto,PB
1416,Salgadinho,PB
1417,Salgado de S?o F?lix,PB
1418,Santa Cec?lia,PB
1419,Santa Cruz,PB
1420,Santa Helena,PB
1421,Santa In?s,PB
1422,Santa Luzia,PB
1423,Santana de Mangueira,PB
1424,Santana dos Garrotes,PB
1425,Joca Claudino,PB
1426,Santa Rita,PB
1427,Santa Teresinha,PB
1428,Santo Andr?,PB
1429,S?o Bento,PB
1430,S?o Bentinho,PB
1431,S?o Domingos do Cariri,PB
1432,S?o Domingos,PB
1433,S?o Francisco,PB
1434,S?o Jo?o do Cariri,PB
1435,S?o Jo?o do Tigre,PB
1436,S?o Jos? da Lagoa Tapada,PB
1437,S?o Jos? de Caiana,PB
1438,S?o Jos? de Espinharas,PB
1439,S?o Jos? dos Ramos,PB
1440,S?o Jos? de Piranhas,PB
1441,S?o Jos? de Princesa,PB
1442,S?o Jos? do Bonfim,PB
1443,S?o Jos? do Brejo do Cruz,PB
1444,S?o Jos? do Sabugi,PB
1445,S?o Jos? dos Cordeiros,PB
1446,S?o Mamede,PB
1447,S?o Miguel de Taipu,PB
1448,S?o Sebasti?o de Lagoa de Ro?a,PB
1449,S?o Sebasti?o do Umbuzeiro,PB
1450,Sap?,PB
1451,Serid?,PB
1452,Serra Branca,PB
1453,Serra da Raiz,PB
1454,Serra Grande,PB
1455,Serra Redonda,PB
1456,Serraria,PB
1457,Sert?ozinho,PB
1458,Sobrado,PB
1459,Sol?nea,PB
1460,Soledade,PB
1461,Soss?go,PB
1462,Sousa,PB
1463,Sum?,PB
1464,Tacima,PB
1465,Tapero?,PB
1466,Tavares,PB
1467,Teixeira,PB
1468,Ten?rio,PB
1469,Triunfo,PB
1470,Uira?na,PB
1471,Umbuzeiro,PB
1472,V?rzea,PB
1473,Vieir?polis,PB
1474,Zabel?,PB
1475,Abreu e Lima,PE
1476,Afogados da Ingazeira,PE
1477,Afr?nio,PE
1478,Agrestina,PE
1479,?gua Preta,PE
1480,?guas Belas,PE
1481,Alagoinha,PE
1482,Alian?a,PE
1483,Altinho,PE
1484,Amaraji,PE
1485,Angelim,PE
1486,Ara?oiaba,PE
1487,Araripina,PE
1488,Arcoverde,PE
1489,Barra de Guabiraba,PE
1490,Barreiros,PE
1491,Bel?m de Maria,PE
1492,Bel?m do S?o Francisco,PE
1493,Belo Jardim,PE
1494,Bet?nia,PE
1495,Bezerros,PE
1496,Bodoc?,PE
1497,Bom Conselho,PE
1498,Bom Jardim,PE
1499,Bonito,PE
1500,Brej?o,PE
1501,Brejinho,PE
1502,Brejo da Madre de Deus,PE
1503,Buenos Aires,PE
1504,Bu?que,PE
1505,Cabo de Santo Agostinho,PE
1506,Cabrob?,PE
1507,Cachoeirinha,PE
1508,Caet?s,PE
1509,Cal?ado,PE
1510,Calumbi,PE
1511,Camaragibe,PE
1512,Camocim de S?o F?lix,PE
1513,Camutanga,PE
1514,Canhotinho,PE
1515,Capoeiras,PE
1516,Carna?ba,PE
1517,Carnaubeira da Penha,PE
1518,Carpina,PE
1519,Caruaru,PE
1520,Casinhas,PE
1521,Catende,PE
1522,Cedro,PE
1523,Ch? de Alegria,PE
1524,Ch? Grande,PE
1525,Condado,PE
1526,Correntes,PE
1527,Cort?s,PE
1528,Cumaru,PE
1529,Cupira,PE
1530,Cust?dia,PE
1531,Dormentes,PE
1532,Escada,PE
1533,Exu,PE
1534,Feira Nova,PE
1535,Fernando de Noronha,PE
1536,Ferreiros,PE
1537,Flores,PE
1538,Floresta,PE
1539,Frei Miguelinho,PE
1540,Gameleira,PE
1541,Garanhuns,PE
1542,Gl?ria do Goit?,PE
1543,Goiana,PE
1544,Granito,PE
1545,Gravat?,PE
1546,Iati,PE
1547,Ibimirim,PE
1548,Ibirajuba,PE
1549,Igarassu,PE
1550,Iguaraci,PE
1551,Inaj?,PE
1552,Ingazeira,PE
1553,Ipojuca,PE
1554,Ipubi,PE
1555,Itacuruba,PE
1556,Ita?ba,PE
1557,Ilha de Itamarac?,PE
1558,Itamb?,PE
1559,Itapetim,PE
1560,Itapissuma,PE
1561,Itaquitinga,PE
1562,Jaboat?o dos Guararapes,PE
1563,Jaqueira,PE
1564,Jata?ba,PE
1565,Jatob?,PE
1566,Jo?o Alfredo,PE
1567,Joaquim Nabuco,PE
1568,Jucati,PE
1569,Jupi,PE
1570,Jurema,PE
1571,Lagoa do Carro,PE
1572,Lagoa de Itaenga,PE
1573,Lagoa do Ouro,PE
1574,Lagoa dos Gatos,PE
1575,Lagoa Grande,PE
1576,Lajedo,PE
1577,Limoeiro,PE
1578,Macaparana,PE
1579,Machados,PE
1580,Manari,PE
1581,Maraial,PE
1582,Mirandiba,PE
1583,Moreno,PE
1584,Nazar? da Mata,PE
1585,Olinda,PE
1586,Orob?,PE
1587,Oroc?,PE
1588,Ouricuri,PE
1589,Palmares,PE
1590,Palmeirina,PE
1591,Panelas,PE
1592,Paranatama,PE
1593,Parnamirim,PE
1594,Passira,PE
1595,Paudalho,PE
1596,Paulista,PE
1597,Pedra,PE
1598,Pesqueira,PE
1599,Petrol?ndia,PE
1600,Petrolina,PE
1601,Po??o,PE
1602,Pombos,PE
1603,Primavera,PE
1604,Quipap?,PE
1605,Quixaba,PE
1606,Recife,PE
1607,Riacho das Almas,PE
1608,Ribeir?o,PE
1609,Rio Formoso,PE
1610,Sair?,PE
1611,Salgadinho,PE
1612,Salgueiro,PE
1613,Salo?,PE
1614,Sanhar?,PE
1615,Santa Cruz,PE
1616,Santa Cruz da Baixa Verde,PE
1617,Santa Cruz do Capibaribe,PE
1618,Santa Filomena,PE
1619,Santa Maria da Boa Vista,PE
1620,Santa Maria do Cambuc?,PE
1621,Santa Terezinha,PE
1622,S?o Benedito do Sul,PE
1623,S?o Bento do Una,PE
1624,S?o Caitano,PE
1625,S?o Jo?o,PE
1626,S?o Joaquim do Monte,PE
1627,S?o Jos? da Coroa Grande,PE
1628,S?o Jos? do Belmonte,PE
1629,S?o Jos? do Egito,PE
1630,S?o Louren?o da Mata,PE
1631,S?o Vicente Ferrer,PE
1632,Serra Talhada,PE
1633,Serrita,PE
1634,Sert?nia,PE
1635,Sirinha?m,PE
1636,Moreil?ndia,PE
1637,Solid?o,PE
1638,Surubim,PE
1639,Tabira,PE
1640,Tacaimb?,PE
1641,Tacaratu,PE
1642,Tamandar?,PE
1643,Taquaritinga do Norte,PE
1644,Terezinha,PE
1645,Terra Nova,PE
1646,Timba?ba,PE
1647,Toritama,PE
1648,Tracunha?m,PE
1649,Trindade,PE
1650,Triunfo,PE
1651,Tupanatinga,PE
1652,Tuparetama,PE
1653,Venturosa,PE
1654,Verdejante,PE
1655,Vertente do L?rio,PE
1656,Vertentes,PE
1657,Vic?ncia,PE
1658,Vit?ria de Santo Ant?o,PE
1659,Xex?u,PE
1660,?gua Branca,AL
1661,Anadia,AL
1662,Arapiraca,AL
1663,Atalaia,AL
1664,Barra de Santo Ant?nio,AL
1665,Barra de S?o Miguel,AL
1666,Batalha,AL
1667,Bel?m,AL
1668,Belo Monte,AL
1669,Boca da Mata,AL
1670,Branquinha,AL
1671,Cacimbinhas,AL
1672,Cajueiro,AL
1673,Campestre,AL
1674,Campo Alegre,AL
1675,Campo Grande,AL
1676,Canapi,AL
1677,Capela,AL
1678,Carneiros,AL
1679,Ch? Preta,AL
1680,Coit? do N?ia,AL
1681,Col?nia Leopoldina,AL
1682,Coqueiro Seco,AL
1683,Coruripe,AL
1684,Cra?bas,AL
1685,Delmiro Gouveia,AL
1686,Dois Riachos,AL
1687,Estrela de Alagoas,AL
1688,Feira Grande,AL
1689,Feliz Deserto,AL
1690,Flexeiras,AL
1691,Girau do Ponciano,AL
1692,Ibateguara,AL
1693,Igaci,AL
1694,Igreja Nova,AL
1695,Inhapi,AL
1696,Jacar? dos Homens,AL
1697,Jacu?pe,AL
1698,Japaratinga,AL
1699,Jaramataia,AL
1700,Jequi? da Praia,AL
1701,Joaquim Gomes,AL
1702,Jundi?,AL
1703,Junqueiro,AL
1704,Lagoa da Canoa,AL
1705,Limoeiro de Anadia,AL
1706,Macei?,AL
1707,Major Isidoro,AL
1708,Maragogi,AL
1709,Maravilha,AL
1710,Marechal Deodoro,AL
1711,Maribondo,AL
1712,Mar Vermelho,AL
1713,Mata Grande,AL
1714,Matriz de Camaragibe,AL
1715,Messias,AL
1716,Minador do Negr?o,AL
1717,Monteir?polis,AL
1718,Murici,AL
1719,Novo Lino,AL
1720,Olho d ?gua das Flores,AL
1721,Olho d ?gua do Casado,AL
1722,Olho d ?gua Grande,AL
1723,Oliven?a,AL
1724,Ouro Branco,AL
1725,Palestina,AL
1726,Palmeira dos ?ndios,AL
1727,P?o de A??car,AL
1728,Pariconha,AL
1729,Paripueira,AL
1730,Passo de Camaragibe,AL
1731,Paulo Jacinto,AL
1732,Penedo,AL
1733,Pia?abu?u,AL
1734,Pilar,AL
1735,Pindoba,AL
1736,Piranhas,AL
1737,Po?o das Trincheiras,AL
1738,Porto Calvo,AL
1739,Porto de Pedras,AL
1740,Porto Real do Col?gio,AL
1741,Quebrangulo,AL
1742,Rio Largo,AL
1743,Roteiro,AL
1744,Santa Luzia do Norte,AL
1745,Santana do Ipanema,AL
1746,Santana do Munda?,AL
1747,S?o Br?s,AL
1748,S?o Jos? da Laje,AL
1749,S?o Jos? da Tapera,AL
1750,S?o Lu?s do Quitunde,AL
1751,S?o Miguel dos Campos,AL
1752,S?o Miguel dos Milagres,AL
1753,S?o Sebasti?o,AL
1754,Satuba,AL
1755,Senador Rui Palmeira,AL
1756,Tanque d Arca,AL
1757,Taquarana,AL
1758,Teot?nio Vilela,AL
1759,Traipu,AL
1760,Uni?o dos Palmares,AL
1761,Vi?osa,AL
1762,Amparo de S?o Francisco,SE
1763,Aquidab?,SE
1764,Aracaju,SE
1765,Arau?,SE
1766,Areia Branca,SE
1767,Barra dos Coqueiros,SE
1768,Boquim,SE
1769,Brejo Grande,SE
1770,Campo do Brito,SE
1771,Canhoba,SE
1772,Canind? de S?o Francisco,SE
1773,Capela,SE
1774,Carira,SE
1775,Carm?polis,SE
1776,Cedro de S?o Jo?o,SE
1777,Cristin?polis,SE
1778,Cumbe,SE
1779,Divina Pastora,SE
1780,Est?ncia,SE
1781,Feira Nova,SE
1782,Frei Paulo,SE
1783,Gararu,SE
1784,General Maynard,SE
1785,Gracho Cardoso,SE
1786,Ilha das Flores,SE
1787,Indiaroba,SE
1788,Itabaiana,SE
1789,Itabaianinha,SE
1790,Itabi,SE
1791,Itaporanga d Ajuda,SE
1792,Japaratuba,SE
1793,Japoat?,SE
1794,Lagarto,SE
1795,Laranjeiras,SE
1796,Macambira,SE
1797,Malhada dos Bois,SE
1798,Malhador,SE
1799,Maruim,SE
1800,Moita Bonita,SE
1801,Monte Alegre de Sergipe,SE
1802,Muribeca,SE
1803,Ne?polis,SE
1804,Nossa Senhora Aparecida,SE
1805,Nossa Senhora da Gl?ria,SE
1806,Nossa Senhora das Dores,SE
1807,Nossa Senhora de Lourdes,SE
1808,Nossa Senhora do Socorro,SE
1809,Pacatuba,SE
1810,Pedra Mole,SE
1811,Pedrinhas,SE
1812,Pinh?o,SE
1813,Pirambu,SE
1814,Po?o Redondo,SE
1815,Po?o Verde,SE
1816,Porto da Folha,SE
1817,Propri?,SE
1818,Riach?o do Dantas,SE
1819,Riachuelo,SE
1820,Ribeir?polis,SE
1821,Ros?rio do Catete,SE
1822,Salgado,SE
1823,Santa Luzia do Itanhy,SE
1824,Santana do S?o Francisco,SE
1825,Santa Rosa de Lima,SE
1826,Santo Amaro das Brotas,SE
1827,S?o Crist?v?o,SE
1828,S?o Domingos,SE
1829,S?o Francisco,SE
1830,S?o Miguel do Aleixo,SE
1831,Sim?o Dias,SE
1832,Siriri,SE
1833,Telha,SE
1834,Tobias Barreto,SE
1835,Tomar do Geru,SE
1836,Umba?ba,SE
1837,Aba?ra,BA
1838,Abar?,BA
1839,Acajutiba,BA
1840,Adustina,BA
1841,?gua Fria,BA
1842,?rico Cardoso,BA
1843,Aiquara,BA
1844,Alagoinhas,BA
1845,Alcoba?a,BA
1846,Almadina,BA
1847,Amargosa,BA
1848,Am?lia Rodrigues,BA
1849,Am?rica Dourada,BA
1850,Anag?,BA
1851,Andara?,BA
1852,Andorinha,BA
1853,Angical,BA
1854,Anguera,BA
1855,Antas,BA
1856,Ant?nio Cardoso,BA
1857,Ant?nio Gon?alves,BA
1858,Apor?,BA
1859,Apuarema,BA
1860,Aracatu,BA
1861,Ara?as,BA
1862,Araci,BA
1863,Aramari,BA
1864,Arataca,BA
1865,Aratu?pe,BA
1866,Aurelino Leal,BA
1867,Baian?polis,BA
1868,Baixa Grande,BA
1869,Banza?,BA
1870,Barra,BA
1871,Barra da Estiva,BA
1872,Barra do Cho?a,BA
1873,Barra do Mendes,BA
1874,Barra do Rocha,BA
1875,Barreiras,BA
1876,Barro Alto,BA
1877,Barrocas,BA
1878,Barro Preto,BA
1879,Belmonte,BA
1880,Belo Campo,BA
1881,Biritinga,BA
1882,Boa Nova,BA
1883,Boa Vista do Tupim,BA
1884,Bom Jesus da Lapa,BA
1885,Bom Jesus da Serra,BA
1886,Boninal,BA
1887,Bonito,BA
1888,Boquira,BA
1889,Botupor?,BA
1890,Brej?es,BA
1891,Brejol?ndia,BA
1892,Brotas de Maca?bas,BA
1893,Brumado,BA
1894,Buerarema,BA
1895,Buritirama,BA
1896,Caatiba,BA
1897,Cabaceiras do Paragua?u,BA
1898,Cachoeira,BA
1899,Cacul?,BA
1900,Ca?m,BA
1901,Caetanos,BA
1902,Caetit?,BA
1903,Cafarnaum,BA
1904,Cairu,BA
1905,Caldeir?o Grande,BA
1906,Camacan,BA
1907,Cama?ari,BA
1908,Camamu,BA
1909,Campo Alegre de Lourdes,BA
1910,Campo Formoso,BA
1911,Can?polis,BA
1912,Canarana,BA
1913,Canavieiras,BA
1914,Candeal,BA
1915,Candeias,BA
1916,Candiba,BA
1917,C?ndido Sales,BA
1918,Cansan??o,BA
1919,Canudos,BA
1920,Capela do Alto Alegre,BA
1921,Capim Grosso,BA
1922,Cara?bas,BA
1923,Caravelas,BA
1924,Cardeal da Silva,BA
1925,Carinhanha,BA
1926,Casa Nova,BA
1927,Castro Alves,BA
1928,Catol?ndia,BA
1929,Catu,BA
1930,Caturama,BA
1931,Central,BA
1932,Chorroch?,BA
1933,C?cero Dantas,BA
1934,Cip?,BA
1935,Coaraci,BA
1936,Cocos,BA
1937,Concei??o da Feira,BA
1938,Concei??o do Almeida,BA
1939,Concei??o do Coit?,BA
1940,Concei??o do Jacu?pe,BA
1941,Conde,BA
1942,Conde?ba,BA
1943,Contendas do Sincor?,BA
1944,Cora??o de Maria,BA
1945,Cordeiros,BA
1946,Coribe,BA
1947,Coronel Jo?o S?,BA
1948,Correntina,BA
1949,Cotegipe,BA
1950,Cravol?ndia,BA
1951,Cris?polis,BA
1952,Crist?polis,BA
1953,Cruz das Almas,BA
1954,Cura??,BA
1955,D?rio Meira,BA
1956,Dias d ?vila,BA
1957,Dom Bas?lio,BA
1958,Dom Macedo Costa,BA
1959,El?sio Medrado,BA
1960,Encruzilhada,BA
1961,Entre Rios,BA
1962,Esplanada,BA
1963,Euclides da Cunha,BA
1964,Eun?polis,BA
1965,F?tima,BA
1966,Feira da Mata,BA
1967,Feira de Santana,BA
1968,Filad?lfia,BA
1969,Firmino Alves,BA
1970,Floresta Azul,BA
1971,Formosa do Rio Preto,BA
1972,Gandu,BA
1973,Gavi?o,BA
1974,Gentio do Ouro,BA
1975,Gl?ria,BA
1976,Gongogi,BA
1977,Governador Mangabeira,BA
1978,Guajeru,BA
1979,Guanambi,BA
1980,Guaratinga,BA
1981,Heli?polis,BA
1982,Ia?u,BA
1983,Ibiassuc?,BA
1984,Ibicara?,BA
1985,Ibicoara,BA
1986,Ibicu?,BA
1987,Ibipeba,BA
1988,Ibipitanga,BA
1989,Ibiquera,BA
1990,Ibirapitanga,BA
1991,Ibirapu?,BA
1992,Ibirataia,BA
1993,Ibitiara,BA
1994,Ibitit?,BA
1995,Ibotirama,BA
1996,Ichu,BA
1997,Igapor?,BA
1998,Igrapi?na,BA
1999,Igua?,BA
2000,Ilh?us,BA
2001,Inhambupe,BA
2002,Ipecaet?,BA
2003,Ipia?,BA
2004,Ipir?,BA
2005,Ipupiara,BA
2006,Irajuba,BA
2007,Iramaia,BA
2008,Iraquara,BA
2009,Irar?,BA
2010,Irec?,BA
2011,Itabela,BA
2012,Itaberaba,BA
2013,Itabuna,BA
2014,Itacar?,BA
2015,Itaet?,BA
2016,Itagi,BA
2017,Itagib?,BA
2018,Itagimirim,BA
2019,Itagua?u da Bahia,BA
2020,Itaju do Col?nia,BA
2021,Itaju?pe,BA
2022,Itamaraju,BA
2023,Itamari,BA
2024,Itamb?,BA
2025,Itanagra,BA
2026,Itanh?m,BA
2027,Itaparica,BA
2028,Itap?,BA
2029,Itapebi,BA
2030,Itapetinga,BA
2031,Itapicuru,BA
2032,Itapitanga,BA
2033,Itaquara,BA
